10000
No.,Channel Reserved,Dropped Call,Blocked Call
274,0,26,20,1,14,57
275,0,24,26,1,9,73
276,0,47,19,1,31,72
277,0,37,29,1,16,98
278,0,30,21,1,21,56
279,0,49,36,1,27,108
280,0,31,27,1,16,77
281,0,38,25,1,26,72
282,0,26,18,1,14,68
283,0,22,16,1,10,67
284,0,26,8,1,13,53
285,0,38,20,1,17,70
286,0,36,25,1,19,76
287,0,22,11,1,11,57
288,0,48,24,1,21,88
289,0,16,14,1,10,49
290,0,54,28,1,22,102
291,0,22,18,1,10,58
292,0,19,18,1,7,76
293,0,23,22,1,11,58
294,0,32,20,1,16,68
295,0,29,20,1,14,73
296,0,29,17,1,16,70
297,0,34,21,1,17,62
298,0,45,26,1,23,87
299,0,23,23,1,12,60
300,0,46,29,1,25,82
301,0,28,23,1,11,70
302,0,23,29,1,13,74
303,0,40,28,1,23,71
304,0,20,9,1,13,59
305,0,25,16,1,13,65
306,0,34,24,1,20,77
307,0,15,8,1,7,47
308,0,30,21,1,15,83
309,0,33,19,1,21,69
310,0,34,24,1,23,78
311,0,29,20,1,19,84
312,0,38,22,1,17,82
313,0,37,17,1,16,68
314,0,36,17,1,23,76
315,0,32,24,1,14,79
316,0,32,24,1,19,69
317,0,22,15,1,6,68
318,0,26,22,1,13,78
319,0,38,17,1,22,68
320,0,37,19,1,21,71
321,0,23,19,1,8,67
322,0,43,14,1,18,63
323,0,34,23,1,12,76
324,0,52,30,1,31,114
325,0,35,27,1,20,68
326,0,31,16,1,13,67
327,0,38,33,1,17,83
328,0,26,19,1,11,71
329,0,33,13,1,16,52
330,0,20,9,1,7,50
331,0,29,21,1,14,61
332,0,42,25,1,22,70
333,0,27,14,1,14,57
334,0,35,8,1,24,50
335,0,31,20,1,20,70
336,0,15,14,1,9,48
337,0,27,31,1,19,77
338,0,27,18,1,12,66
339,0,32,27,1,14,82
340,0,18,15,1,7,61
341,0,28,21,1,12,70
342,0,17,21,1,9,70
343,0,31,27,1,18,80
344,0,40,34,1,22,85
345,0,27,21,1,14,65
346,0,25,26,1,14,77
347,0,34,21,1,18,76
348,0,36,28,1,16,93
349,0,50,27,1,29,87
350,0,26,19,1,13,65
351,0,21,18,1,15,52
352,0,29,20,1,16,66
353,0,36,19,1,18,64
354,0,33,29,1,16,86
355,0,34,24,1,20,70
356,0,17,24,1,7,70
357,0,26,13,1,17,54
358,0,42,20,1,23,77
359,0,36,20,1,18,60
360,0,30,16,1,15,65
361,0,36,23,1,19,72
362,0,31,18,1,19,66
363,0,25,23,1,11,75
364,0,50,23,1,20,85
365,0,30,27,1,14,83
366,0,43,20,1,18,83
367,0,34,13,1,17,66
368,0,37,18,1,20,64
369,0,24,19,1,13,56
370,0,27,16,1,11,57
371,0,35,15,1,20,62
372,0,35,17,1,20,65
373,0,45,28,1,23,90
374,0,26,13,1,13,62
375,0,19,24,1,9,67
376,0,28,17,1,16,63
377,0,38,22,1,25,72
378,0,21,13,1,10,60
379,0,34,8,1,22,46
380,0,33,18,1,14,75
381,0,31,21,1,14,66
382,0,20,18,1,11,67
383,0,34,21,1,18,82
384,0,26,24,1,16,64
385,0,40,35,1,20,91
386,0,31,26,1,15,87
387,0,44,20,1,27,74
388,0,45,24,1,25,78
389,0,26,21,1,15,68
390,0,36,25,1,20,64
391,0,19,20,1,11,68
392,0,46,25,1,29,86
393,0,24,25,1,13,68
394,0,40,16,1,21,66
395,0,25,20,1,12,67
396,0,29,18,1,13,66
397,0,47,21,1,18,87
398,0,32,37,1,16,98
399,0,41,30,1,20,91
400,0,30,22,1,15,69
401,0,33,23,1,16,70
402,0,39,21,1,20,86
403,0,32,20,1,17,70
404,0,24,16,1,15,56
405,0,40,19,1,17,78
406,0,40,14,1,24,65
407,0,28,27,1,20,75
408,0,17,19,1,11,60
409,0,24,16,1,10,58
410,0,47,27,1,30,88
411,0,45,22,1,28,82
412,0,37,16,1,17,73
413,0,26,14,1,15,61
414,0,32,21,1,24,64
415,0,28,36,1,14,76
416,0,23,13,1,16,50
417,0,31,19,1,12,70
418,0,24,21,1,10,67
419,0,32,20,1,17,67
420,0,32,16,1,22,67
421,0,30,15,1,16,65
422,0,25,18,1,10,68
423,0,38,24,1,19,77
424,0,38,16,1,18,58
425,0,23,21,1,8,69
426,0,33,27,1,18,70
427,0,38,27,1,17,88
428,0,46,28,1,21,99
429,0,29,27,1,20,83
430,0,44,18,1,24,64
431,0,30,19,1,19,68
432,0,32,22,1,19,84
433,0,28,15,1,13,67
434,0,38,27,1,14,91
435,0,29,13,1,16,54
436,0,37,14,1,17,79
437,0,21,13,1,10,46
438,0,27,20,1,12,69
439,0,45,25,1,26,77
440,0,36,18,1,12,67
441,0,30,28,1,10,83
442,0,38,21,1,21,83
443,0,22,23,1,9,70
444,0,31,14,1,19,73
445,0,33,23,1,17,75
446,0,25,15,1,14,63
447,0,38,25,1,25,87
448,0,31,29,1,18,89
449,0,31,12,1,16,69
450,0,39,18,1,27,69
451,0,29,16,1,21,52
452,0,37,23,1,23,80
453,0,30,21,1,13,69
454,0,33,32,1,17,91
455,0,16,10,1,10,44
456,0,29,17,1,20,62
457,0,40,20,1,23,69
458,0,25,7,1,14,46
459,0,56,34,1,30,88
460,0,46,32,1,28,96
461,0,30,14,1,17,62
462,0,25,22,1,13,65
463,0,30,25,1,16,79
464,0,30,14,1,8,64
465,0,28,28,1,11,75
466,0,39,28,1,22,90
467,0,47,24,1,25,91
468,0,33,21,1,19,71
469,0,36,21,1,16,81
470,0,29,11,1,16,54
471,0,27,17,1,16,61
472,0,36,33,1,15,110
473,0,35,30,1,18,86
474,0,39,31,1,16,83
475,0,38,19,1,23,67
476,0,40,23,1,24,65
477,0,24,22,1,8,70
478,0,23,21,1,16,59
479,0,36,30,1,18,94
480,0,31,19,1,17,63
481,0,37,23,1,18,73
482,0,38,26,1,16,88
483,0,17,20,1,13,56
484,0,30,20,1,15,66
485,0,27,16,1,12,75
486,0,29,18,1,15,75
487,0,33,35,1,16,93
488,0,23,18,1,14,57
489,0,22,20,1,14,66
490,0,53,26,1,23,89
491,0,47,25,1,24,81
492,0,27,21,1,17,60
493,0,30,30,1,15,91
494,0,35,23,1,16,72
495,0,22,15,1,14,59
496,0,31,16,1,17,65
497,0,24,23,1,15,71
498,0,34,25,1,15,79
499,0,31,19,1,19,70
500,0,23,25,1,8,73
501,0,36,15,1,21,60
502,0,39,17,1,25,72
503,0,33,18,1,22,81
504,0,17,13,1,10,48
505,0,23,19,1,10,66
506,0,49,28,1,24,99
507,0,30,24,1,18,79
508,0,37,37,1,18,90
509,0,23,12,1,11,55
510,0,26,11,1,14,44
511,0,40,19,1,22,76
512,0,29,26,1,19,89
513,0,18,13,1,8,66
514,0,29,17,1,14,71
515,0,26,31,1,10,78
516,0,37,22,1,20,84
517,0,35,41,1,22,91
518,0,29,17,1,15,59
519,0,25,23,1,14,63
520,0,24,15,1,11,61
521,0,45,16,1,18,76
522,0,28,22,1,20,60
523,0,34,18,1,21,61
524,0,48,29,1,29,97
525,0,46,30,1,15,86
526,0,36,19,1,21,71
527,0,35,25,1,22,76
528,0,30,28,1,18,78
529,0,20,14,1,12,61
530,0,31,13,1,16,51
531,0,27,18,1,11,66
532,0,32,14,1,15,71
533,0,41,19,1,26,59
534,0,23,32,1,14,84
535,0,52,19,1,29,83
536,0,32,23,1,18,86
537,0,28,29,1,17,76
538,0,15,14,1,5,59
539,0,31,21,1,15,79
540,0,38,17,1,19,73
541,0,28,18,1,12,67
542,0,22,11,1,8,48
543,0,56,30,1,27,99
544,0,29,32,1,18,85
545,0,31,37,1,13,101
546,0,30,16,1,16,74
547,0,36,28,1,19,89
548,0,25,17,1,14,61
549,0,34,16,1,23,62
550,0,31,18,1,15,78
551,0,25,19,1,19,59
552,0,26,26,1,13,82
553,0,27,21,1,11,61
554,0,32,28,1,13,89
555,0,32,21,1,19,76
556,0,16,25,1,5,66
557,0,32,20,1,18,66
558,0,44,28,1,24,86
559,0,34,18,1,16,70
560,0,32,26,1,16,73
561,0,26,16,1,15,69
562,0,31,25,1,19,77
563,0,43,23,1,31,72
564,0,34,22,1,18,77
565,0,27,23,1,13,79
566,0,15,14,1,7,44
567,0,36,25,1,20,78
568,0,40,23,1,25,78
569,0,36,21,1,16,73
570,0,19,12,1,9,47
571,0,25,15,1,17,58
572,0,24,14,1,12,60
573,0,44,37,1,26,86
574,0,24,13,1,15,48
575,0,29,20,1,23,61
576,0,29,28,1,16,72
577,0,19,18,1,11,54
578,0,28,23,1,17,73
579,0,33,12,1,17,70
580,0,32,12,1,16,58
581,0,24,16,1,9,51
582,0,41,22,1,22,82
583,0,30,10,1,16,55
584,0,48,23,1,25,86
585,0,21,28,1,5,85
586,0,29,17,1,16,62
587,0,35,22,1,23,84
588,0,45,32,1,24,96
589,0,35,26,1,20,81
590,0,33,20,1,22,64
591,0,36,24,1,23,62
592,0,41,22,1,20,73
593,0,23,24,1,10,61
594,0,20,26,1,5,80
595,0,33,23,1,16,77
596,0,35,13,1,19,49
597,0,36,30,1,22,90
598,0,24,17,1,9,59
599,0,37,24,1,19,79
600,0,32,18,1,14,82
601,0,32,23,1,15,74
602,0,34,20,1,21,69
603,0,34,24,1,18,74
604,0,28,22,1,15,71
605,0,31,18,1,12,78
606,0,35,20,1,14,79
607,0,31,27,1,17,73
608,0,41,22,1,22,65
609,0,36,27,1,19,89
610,0,34,21,1,21,68
611,0,33,28,1,21,85
612,0,31,18,1,11,73
613,0,31,15,1,19,59
614,0,23,17,1,10,73
615,0,54,32,1,26,93
616,0,29,24,1,17,77
617,0,32,27,1,14,71
618,0,34,21,1,14,82
619,0,30,17,1,17,69
620,0,15,11,1,6,50
621,0,40,17,1,23,63
622,0,43,25,1,19,80
623,0,20,13,1,13,43
624,0,26,19,1,17,66
625,0,38,20,1,21,70
626,0,25,31,1,13,71
627,0,22,11,1,11,47
628,0,37,21,1,21,77
629,0,26,26,1,12,70
630,0,25,27,1,14,75
631,0,31,21,1,13,73
632,0,38,23,1,23,76
633,0,31,30,1,14,85
634,0,31,13,1,14,55
635,0,32,20,1,19,77
636,0,31,21,1,19,72
637,0,40,21,1,19,81
638,0,50,19,1,25,77
639,0,24,15,1,10,61
640,0,32,25,1,16,80
641,0,38,23,1,21,84
642,0,12,10,1,5,46
643,0,27,13,1,15,55
644,0,47,21,1,27,71
645,0,20,10,1,7,52
646,0,29,23,1,16,77
647,0,35,25,1,19,77
648,0,26,17,1,9,59
649,0,20,13,1,8,63
650,0,16,11,1,6,51
651,0,39,20,1,26,66
652,0,35,23,1,22,67
653,0,39,19,1,18,62
654,0,37,19,1,18,75
655,0,31,18,1,15,64
656,0,19,17,1,11,60
657,0,43,28,1,22,93
658,0,26,27,1,14,69
659,0,33,19,1,17,66
660,0,31,20,1,16,71
661,0,31,17,1,19,60
662,0,29,16,1,20,59
663,0,59,34,1,34,91
664,0,32,22,1,14,72
665,0,24,19,1,12,55
666,0,49,28,1,23,81
667,0,35,17,1,18,67
668,0,27,26,1,17,81
669,0,43,31,1,21,96
670,0,42,29,1,20,92
671,0,24,27,1,17,76
672,0,29,30,1,19,83
673,0,25,23,1,15,71
674,0,32,19,1,16,79
675,0,35,19,1,18,71
676,0,40,36,1,18,111
677,0,25,9,1,15,55
678,0,29,26,1,16,86
679,0,36,24,1,19,87
680,0,23,20,1,12,69
681,0,34,20,1,18,75
682,0,25,20,1,11,76
683,0,38,22,1,22,66
684,0,24,12,1,13,52
685,0,24,17,1,13,74
686,0,27,21,1,16,74
687,0,22,24,1,12,62
688,0,34,27,1,17,81
689,0,38,22,1,22,82
690,0,25,22,1,5,86
691,0,32,13,1,13,63
692,0,21,17,1,13,48
693,0,29,20,1,12,74
694,0,32,16,1,16,62
695,0,26,20,1,7,74
696,0,16,14,1,9,60
697,0,21,21,1,14,70
698,0,31,33,1,16,79
699,0,27,27,1,13,78
700,0,21,12,1,11,51
701,0,43,29,1,26,78
702,0,25,18,1,18,53
703,0,27,18,1,17,67
704,0,35,26,1,15,85
705,0,25,22,1,20,68
706,0,36,18,1,16,75
707,0,34,21,1,15,81
708,0,25,22,1,16,72
709,0,43,26,1,22,84
710,0,32,20,1,17,85
711,0,41,23,1,23,71
712,0,32,18,1,18,60
713,0,24,19,1,15,53
714,0,44,19,1,22,64
715,0,30,15,1,16,63
716,0,35,26,1,21,79
717,0,44,26,1,19,86
718,0,42,22,1,23,73
719,0,40,25,1,22,74
720,0,23,20,1,12,63
721,0,23,21,1,19,59
722,0,46,20,1,27,75
723,0,25,17,1,14,77
724,0,41,21,1,19,70
725,0,34,25,1,20,78
726,0,37,17,1,17,76
727,0,36,20,1,24,73
728,0,31,26,1,22,83
729,0,31,13,1,17,57
730,0,32,20,1,10,79
731,0,34,19,1,17,71
732,0,29,17,1,14,66
733,0,46,29,1,33,75
734,0,29,26,1,14,75
735,0,42,21,1,14,77
736,0,23,14,1,13,57
737,0,36,19,1,16,75
738,0,36,33,1,15,89
739,0,41,24,1,27,81
740,0,33,16,1,14,64
741,0,31,21,1,14,65
742,0,25,16,1,12,69
743,0,24,19,1,17,67
744,0,30,20,1,15,80
745,0,39,20,1,28,69
746,0,37,25,1,20,81
747,0,30,12,1,16,56
748,0,27,15,1,12,65
749,0,38,29,1,21,96
750,0,28,14,1,16,54
751,0,22,13,1,10,63
752,0,37,15,1,19,63
753,0,39,18,1,18,80
754,0,28,21,1,16,70
755,0,37,33,1,21,87
756,0,44,14,1,22,62
757,0,15,16,1,10,63
758,0,37,18,1,20,66
759,0,34,23,1,18,69
760,0,42,25,1,26,84
761,0,20,16,1,7,55
762,0,37,22,1,14,87
763,0,24,18,1,13,70
764,0,42,25,1,20,83
765,0,27,19,1,21,64
766,0,42,24,1,26,79
767,0,35,14,1,15,58
768,0,51,32,1,29,79
769,0,38,21,1,22,67
770,0,30,22,1,14,68
771,0,14,15,1,5,61
772,0,33,19,1,18,68
773,0,39,25,1,23,68
774,0,20,18,1,11,61
775,0,37,28,1,26,80
776,0,23,13,1,13,57
777,0,40,22,1,24,77
778,0,25,22,1,18,56
779,0,36,18,1,17,78
780,0,21,10,1,10,52
781,0,25,17,1,14,63
782,0,34,19,1,19,71
783,0,32,18,1,22,70
784,0,42,24,1,22,84
785,0,27,14,1,18,47
786,0,41,24,1,27,85
787,0,30,20,1,15,71
788,0,40,22,1,22,77
789,0,23,22,1,14,64
790,0,26,16,1,16,56
791,0,22,9,1,9,52
792,0,23,20,1,15,66
793,0,41,24,1,17,79
794,0,36,32,1,20,90
795,0,35,32,1,19,80
796,0,45,18,1,25,67
797,0,32,24,1,15,83
798,0,16,18,1,6,62
799,0,27,14,1,7,66
800,0,33,23,1,17,85
801,0,28,19,1,19,73
802,0,41,17,1,27,71
803,0,27,16,1,15,50
804,0,40,20,1,28,75
805,0,29,23,1,14,74
806,0,46,35,1,26,97
807,0,26,17,1,14,49
808,0,28,20,1,20,59
809,0,25,18,1,13,62
810,0,23,18,1,15,62
811,0,38,27,1,13,86
812,0,26,16,1,20,65
813,0,37,23,1,18,85
814,0,35,22,1,22,73
815,0,25,29,1,10,75
816,0,41,21,1,18,77
817,0,40,22,1,29,67
818,0,27,10,1,15,49
819,0,27,18,1,16,55
820,0,40,16,1,19,73
821,0,32,18,1,14,79
822,0,34,21,1,15,75
823,0,34,21,1,17,73
824,0,29,18,1,16,69
825,0,32,39,1,18,94
826,0,44,30,1,22,83
827,0,39,24,1,21,81
828,0,33,28,1,17,94
829,0,28,17,1,17,65
830,0,48,20,1,23,77
831,0,30,20,1,17,64
832,0,31,15,1,15,72
833,0,25,21,1,13,72
834,0,28,23,1,18,78
835,0,37,28,1,19,78
836,0,34,19,1,16,69
837,0,24,22,1,10,81
838,0,30,23,1,22,61
839,0,41,25,1,20,87
840,0,23,13,1,16,63
841,0,44,30,1,25,82
842,0,26,22,1,18,62
843,0,22,17,1,13,57
844,0,43,24,1,20,86
845,0,27,20,1,16,68
846,0,43,17,1,22,77
847,0,21,11,1,10,56
848,0,25,19,1,14,52
849,0,34,22,1,19,66
850,0,33,20,1,14,75
851,0,22,21,1,15,59
852,0,31,15,1,16,68
853,0,40,26,1,24,71
854,0,39,26,1,22,78
855,0,40,34,1,25,86
856,0,37,20,1,19,74
857,0,39,23,1,19,78
858,0,46,22,1,28,69
859,0,28,25,1,16,70
860,0,34,17,1,19,62
861,0,28,26,1,15,81
862,0,34,23,1,17,70
863,0,42,23,1,21,80
864,0,36,22,1,26,72
865,0,36,26,1,20,80
866,0,31,17,1,13,68
867,0,35,27,1,18,94
868,0,23,24,1,14,61
869,0,54,29,1,33,87
870,0,32,25,1,17,77
871,0,39,37,1,19,88
872,0,27,11,1,13,57
873,0,26,21,1,15,75
874,0,39,21,1,21,71
875,0,30,28,1,14,82
876,0,25,20,1,11,64
877,0,39,23,1,23,77
878,0,24,15,1,11,57
879,0,24,15,1,10,58
880,0,24,12,1,15,65
881,0,25,15,1,12,64
882,0,26,15,1,17,53
883,0,41,21,1,34,75
884,0,17,16,1,9,65
885,0,32,31,1,18,84
886,0,22,24,1,12,72
887,0,23,18,1,11,60
888,0,42,19,1,20,78
889,0,23,17,1,11,61
890,0,43,29,1,24,82
891,0,18,14,1,10,54
892,0,42,27,1,23,80
893,0,38,24,1,20,65
894,0,31,22,1,15,71
895,0,29,17,1,19,61
896,0,27,10,1,17,52
897,0,34,32,1,16,82
898,0,42,23,1,14,73
899,0,21,16,1,11,67
900,0,25,18,1,17,60
901,0,39,22,1,18,87
902,0,33,27,1,20,81
903,0,32,22,1,22,77
904,0,22,13,1,14,48
905,0,40,19,1,28,69
906,0,33,26,1,15,77
907,0,37,23,1,16,79
908,0,30,18,1,16,70
909,0,25,23,1,12,71
910,0,34,19,1,22,59
911,0,39,21,1,21,70
912,0,27,22,1,14,65
913,0,20,17,1,8,56
914,0,37,25,1,26,72
915,0,32,19,1,18,57
916,0,26,22,1,13,76
917,0,36,17,1,18,58
918,0,28,19,1,17,57
919,0,29,15,1,20,60
920,0,28,26,1,20,75
921,0,35,24,1,18,74
922,0,34,21,1,16,77
923,0,48,25,1,26,91
924,0,37,29,1,22,77
925,0,41,23,1,23,87
926,0,34,20,1,24,63
927,0,33,24,1,19,75
928,0,18,26,1,10,68
929,0,29,26,1,15,81
930,0,42,32,1,25,87
931,0,32,19,1,14,75
932,0,30,12,1,20,65
933,0,34,20,1,16,70
934,0,33,17,1,17,66
935,0,37,18,1,17,65
936,0,44,23,1,25,82
937,0,44,21,1,25,84
938,0,36,25,1,19,89
939,0,55,29,1,27,92
940,0,29,22,1,17,67
941,0,36,20,1,19,72
942,0,28,15,1,13,58
943,0,30,23,1,16,73
944,0,30,33,1,12,85
945,0,24,25,1,10,85
946,0,34,22,1,15,77
947,0,35,27,1,22,78
948,0,26,16,1,16,56
949,0,33,18,1,17,68
950,0,39,27,1,19,68
951,0,28,12,1,17,46
952,0,21,20,1,11,57
953,0,31,15,1,16,60
954,0,31,17,1,11,71
955,0,27,17,1,14,73
956,0,48,25,1,28,86
957,0,37,13,1,21,44
958,0,40,21,1,20,84
959,0,40,38,1,24,84
960,0,28,24,1,17,75
961,0,37,18,1,20,64
962,0,30,19,1,10,63
963,0,26,16,1,16,52
964,0,19,26,1,12,75
965,0,26,23,1,11,71
966,0,33,14,1,16,68
967,0,27,21,1,14,82
968,0,22,16,1,9,60
969,0,32,35,1,17,82
970,0,36,17,1,12,75
971,0,48,23,1,24,87
972,0,17,14,1,8,58
973,0,22,28,1,12,79
974,0,25,16,1,15,67
975,0,44,33,1,22,93
976,0,23,21,1,14,63
977,0,26,20,1,9,85
978,0,43,19,1,25,86
979,0,46,22,1,29,82
980,0,35,28,1,15,90
981,0,39,19,1,17,82
982,0,23,20,1,8,73
983,0,35,28,1,14,87
984,0,42,20,1,30,75
985,0,20,19,1,7,59
986,0,32,13,1,14,61
987,0,56,36,1,31,106
988,0,19,19,1,9,71
989,0,30,16,1,17,68
990,0,33,26,1,16,82
991,0,18,20,1,11,59
992,0,26,24,1,12,80
993,0,24,23,1,14,68
994,0,40,17,1,21,72
995,0,39,20,1,23,77
